Hugo_Symbol,n
DDX52,3
DECR2,3
DEFB1,3
DEFB113,3
DEFB116,3
DEFB125,3
DEK,3
DENND1C,3
DESI2,3
DEXI,3
DGAT2,3
DGKQ,3
DHFRL1,3
DHRS7,3
DHRS7B,3
DHX33,3
DHX58,3
DIO3,3
DIRAS3,3
DLAT,3
DLGAP3,3
DLK1,3
DLL4,3
DMRT3,3
DMRTA1,3
DMRTC1,3
DMRTC2,3
DMTF1,3
DMWD,3
DNAAF2,3
DNAJA3,3
DNAJB12,3
DNAJB6,3
DNAJC18,3
DNAJC24,3
DNAJC27,3
DNAL1,3
DNALI1,3
DNASE1L2,3
DNASE2,3
DNPEP,3
DNTTIP1,3
DOLK,3
DOLPP1,3
DPF3,3
DPH3,3
DPH6,3
DR1,3
DRD1,3
DSCC1,3
DTWD2,3
DTX3,3
DTYMK,3
DUSP15,3
DUSP4,3
DUSP7,3
DUXAP8,3
DYDC1,3
DYNC1I2,3
DYNLL1,3
E2F2,3
E2F6,3
EBNA1BP2,3
ECHS1,3
ECSIT,3
EEF1B2,3
EEF1G,3
EFNA3,3
EGR4,3
EHBP1L1,3
EIF1,3
EIF3J,3
EIF3M,3
ELL,3
ELMOD3,3
ELMSAN1,3
ELOF1,3
ELP3,3
ELSPBP1,3
EMC4,3
EMCN,3
EMX2,3
EN1,3
ENC1,3
ENKUR,3
ENOPH1,3
ENTHD2,3
EPB41L4A-AS1,3
EPCAM,3
EPDR1,3
EPM2A,3
EPN2,3
EPS8L3,3
EPSTI1,3
ERGIC1,3
ERGIC2,3
ERI3,3
ERO1L,3
ERP27,3
ERP44,3
ERVK13-1,3
ERVW-1,3
ESAM,3
ESCO2,3
ESD,3
ETHE1,3
ETV2,3
EVL,3
EXD3,3
EXOC3L2,3
EXOG,3
EXTL1,3
FABP3,3
FABP7,3
FAHD2B,3
FAM104A,3
FAM107A,3
FAM110A,3
FAM115A,3
FAM115C,3
FAM118B,3
FAM131C,3
FAM133A,3
FAM136A,3
FAM149A,3
FAM151B,3
FAM162A,3
FAM175A,3
FAM177B,3
FAM195A,3
FAM196B,3
FAM198A,3
FAM198B,3
FAM199X,3
FAM200A,3
FAM209A,3
FAM210B,3
FAM214B,3
FAM217A,3
FAM218A,3
FAM219A,3
FAM228A,3
FAM25A,3
FAM27L,3
FAM46B,3
FAM50A,3
FAM53B,3
FAM60A,3
FAM73B,3
FAM74A3,3
FAM76A,3
FAM83G,3
FAM84A,3
FAM86B1,3
FAM86JP,3
FAM98B,3
FANCL,3
FAU,3
FAXDC2,3
FBP2,3
FBXL17,3
FBXO2,3
FBXO39,3
FBXO44,3
FBXO48,3
FCGR1B,3
FCN2,3
FDXR,3
FGF12,3
FGF16,3
FGF2,3
FIBCD1,3
FIBP,3
FIGLA,3
FITM2,3
FKBP3,3
FKBP6,3
FLJ27365,3
FLT3LG,3
FLVCR2,3
FN3K,3
FN3KRP,3
FNDC5,3
FNDC8,3
FNIP2,3
FOLR1,3
FOXB2,3
FOXC1,3
FOXD4,3
FOXE3,3
FOXN2,3
FPR1,3
FPR2,3
FRS2,3
FSCN2,3
FSD1,3
FSIP1,3
FTCD,3
FTHL17,3
FUCA2,3
FUNDC1,3
FUNDC2,3
FUT2,3
FUT6,3
FZD2,3
FZR1,3
G0S2,3
GABARAP,3
GABPA,3
GABPB1,3
GALE,3
GALR1,3
GALR2,3
GAMT,3
GAPDH,3
GAPDHS,3
GAPT,3
GAR1,3
GAS2L1,3
GCAT,3
GCDH,3
GCLC,3
GCNT3,3
GCNT4,3
GCSAM,3
GDAP1L1,3
GDE1,3
GDPGP1,3
GEMIN6,3
GEN1,3
GGCX,3
GGT3P,3
GID8,3
GIPC1,3
GIPC3,3
GJC1,3
GJD4,3
GKN2,3
GLB1L,3
GLIS1,3
GLMN,3
GLYAT,3
GLYATL3,3
GLYCTK,3
GM2A,3
GMNC,3
GMPPA,3
GMPPB,3
GMPR2,3
GNA15,3
GNAI1,3
GNAZ,3
GNG13,3
GNLY,3
GNPDA1,3
GNPNAT1,3
GNPTG,3
GNRH1,3
GOLGA6C,3
GOLGA6L1,3
GOLGA7,3
GOLGA8A,3
GOLGA8B,3
GOLM1,3
GOSR1,3
GOT1,3
GOT2,3
GPALPP1,3
GPBP1,3
GPC1,3
GPN2,3
GPR132,3
GPR137C,3
GPR15,3
GPR157,3
GPR182,3
GPR26,3
GPR4,3
GPR42,3
GPR75-ASB3,3
GPR87,3
GPR89A,3
GPRC5A,3
GPRC5D,3
GPX7,3
GPX8,3
GRAMD2,3
GRAP2,3
GRASP,3
GRB2,3
GRHL1,3
GRK5,3
GRP,3
GRPR,3
GRSF1,3
GSTA1,3
GSTM3,3
GSTO2,3
GSTP1,3
GSX2,3
GTF2F2,3
GTPBP1,3
GTPBP2,3
GUCY1A3,3
GUSBP11,3
GXYLT1,3
GYPB,3
GYPE,3
H1FNT,3
H2AFX,3
H6PD,3
HABP2,3
HAGH,3
HAGHL,3
HAO2,3
HAPLN3,3
HARS2,3
HAS1,3
HAS3,3
HAUS4,3
HAX1,3
HBB,3
HBD,3
HBG2,3
HDAC10,3
HDAC11,3
HDAC7,3
HDDC3,3
HDGFL2,3
HDGFRP3,3
HDHD1,3
HDHD2,3
HEMGN,3
HEMK1,3
HERPUD1,3
HEXIM1,3
HHEX,3
HHLA3,3
HIGD1A,3
HIST1H2AB,3
HIST1H2BA,3
HIST1H2BM,3
HIST1H3E,3
HIST1H4F,3
HIST2H2AB,3
HIST4H4,3
HM13,3
HMCES,3
HMG20B,3
HMGB2,3
HMGN3,3
HMHB1,3
HMOX1,3
HN1,3
HOXA4,3
HOXA9,3
HOXB5,3
HOXB7,3
HOXB8,3
HOXB9,3
HOXC10,3
HOXC6,3
HOXD1,3
HOXD3,3
HPN,3
HS1BP3,3
HSD17B10,3
HSD17B3,3
HSD17B6,3
HSH2D,3
HSPA1L,3
HSPB3,3
HSPE1,3
HTRA2,3
IBA57,3
ICAM3,3
ID1,3
IDO1,3
IFFO2,3
IFIT1B,3
IFITM5,3
IFRD2,3
IFT46,3
IGBP1,3
IGFALS,3
IGFL2,3
IGHD,3
IGHV1-46,3
IGHV1-58,3
IGHV2-26,3
IGHV3-48,3
IGHV3-49,3
IGHV3-53,3
IGHV3-64,3
IGHV3-74,3
IGHV3OR16-8,3
IGJ,3
IGKV1-5,3
IGKV2D-30,3
IGKV3D-15,3
IGLV4-60,3
IGLV5-45,3
IGLV5-48,3
IGSF21,3
IKBIP,3
IL12B,3
IL17RB,3
IL18,3
IL19,3
IL20,3
IL20RB,3
IL24,3
IL27,3
IL34,3
IL36RN,3
IL8,3
ILKAP,3
IMMP2L,3
IMPACT,3
IMPDH2,3
INHA,3
INHBC,3
INO80C,3
INS-IGF2,3
INSL3,3
INSL6,3
INTS4L1,3
INTS9,3
IP6K1,3
IQCJ,3
IRAK1BP1,3
IRAK4,3
IRF2BP2,3
IRF4,3
IRX3,3
ISCA1,3
ISM1,3
ISOC2,3
IZUMO1,3
IZUMO4,3
JAM3,3
JDP2,3
JMY,3
JPH3,3
JPH4,3
JSRP1,3
KAZALD1,3
KCNA7,3
KCNAB3,3
KCNJ9,3
KCNK1,3
KCNS1,3
KCTD1,3
KCTD12,3
KCTD5,3
KCTD6,3
KIAA0930,3
KIAA1143,3
KIF18B,3
KIF25-AS1,3
KIF26A,3
KIR2DL4,3
KLC1,3
KLF14,3
KLF9,3
KLHDC10,3
KLHDC8A,3
KLHL10,3
KLHL11,3
KLHL2,3
KLHL26,3
KLHL29,3
KLK15,3
KLK7,3
KPNA1,3
KPNA6,3
KRT12,3
KRT15,3
KRT18P12,3
KRT18P55,3
KRT37,3
KRT38,3
KRT40,3
KRT7,3
KRT77,3
KRT8,3
KRTAP10-10,3
KRTAP10-2,3
KRTAP13-3,3
KRTAP13-4,3
KRTAP20-2,3
KRTAP24-1,3
KRTAP3-2,3
KRTAP4-3,3
KRTAP4-4,3
KRTAP5-10,3
KRTAP5-2,3
KRTAP5-5,3
KRTAP5-9,3
KRTAP6-1,3
KTI12,3
LAD1,3
LAG3,3
LAGE3,3
LANCL1,3
LAPTM5,3
LARS2,3
LBH,3
LCAT,3
LCE1B,3
LCN1,3
LDLRAD1,3
LDLRAD3,3
LDOC1L,3
LEF1,3
LEFTY1,3
LELP1,3
LETM2,3
LGALS1,3
LGALS17A,3
LGALS2,3
LGALS3BP,3
LGALS8,3
LGI3,3
LIG4,3
LILRB3,3
LINC00303,3
LINC00477,3
LINC00869,3
LINC00922,3
LIPK,3
LIPM,3
LLGL1,3
LMCD1,3
LMF1,3
LMNA,3
LMNB2,3
LMO2,3
LONP1,3
LPAR5,3
LPCAT3,3
LPXN,3
LRMP,3
LRP10,3
LRP3,3
LRRC28,3
LRRC29,3
LRRC30,3
LRRC37BP1,3
LRRC46,3
LRRC47,3
LRRC52,3
LRRC61,3
LRRC70,3
LRRC73,3
LRRC8B,3
LSAMP,3
LSM4,3
LSMEM2,3
LSS,3
LTBP3,3
LTC4S,3
LUC7L3,3
LUM,3
LY6G6D,3
LYL1,3
LYPD4,3
LYPD5,3
LYPD6,3
LYPD6B,3
LYPD8,3
LYPLAL1,3
LYRM9,3
LZIC,3
MAD2L1BP,3
MAFF,3
MAGEB2,3
MAGEH1,3
MANBAL,3
MANEAL,3
MAOA,3
MAP1LC3C,3
MAP3K7CL,3
MAPK1,3
MAPK1IP1L,3
MAPK3,3
MAPK8,3
MAPK8IP1,3
MARCH11,3
MARCH4,3
MARCKSL1,3
MARVELD2,3
MAX,3
MBD3L1,3
MBOAT1,3
MCHR1,3
MCL1,3
MCUR1,3
MDH2,3
MDM2,3
MEAF6,3
MED17,3
MED20,3
MED21,3
MED26,3
MED28,3
MED4,3
MED6,3
MED7,3
MEIOB,3
MEIS3,3
MEOX1,3
METTL1,3
METTL12,3
METTL16,3
METTL22,3
METTL4,3
METTL7A,3
METTL7B,3
MEX3B,3
MFAP3,3
MFSD1,3
MFSD12,3
MFSD7,3
MIEN1,3
MIR1302-8,3
MIR219-1,3
MIR221,3
MIR518C,3
MIR519E,3
MIR522,3
MIR634,3
MIR7-3HG,3
MIS12,3
MIS18A,3
MISP,3
MKRN1,3
MKX,3
MLEC,3
MLLT4-AS1,3
MLX,3
MMGT1,3
MMP10,3
MMP12,3
MMP21,3
MNAT1,3
MOB1A,3
MOB3B,3
MOBP,3
MOCS1,3
MOGAT1,3
MORF4L2,3
MOSPD3,3
MPHOSPH6,3
MPND,3
MPP3,3
MPRIP,3
MPST,3
MRAP2,3
MRC1,3
MRFAP1L1,3
MRGPRD,3
MRI1,3
MRPL16,3
MRPL21,3
MRPL24,3
MRPL30,3
MRPL32,3
MRPL43,3
MRPL50,3
MRPS10,3
MRPS12,3
MRPS22,3
MRPS25,3
MRPS30,3
MRPS31,3
MRPS31P5,3
MRPS35,3
MS4A10,3
MS4A15,3
MS4A7,3
MSANTD4,3
MSC,3
MSGN1,3
MSMP,3
MSRB1,3
MSTO2P,3
MSX2,3
MTERF,3
MTFR1L,3
MTG1,3
MTMR10,3
MTMR2,3
MTMR9LP,3
MTRF1,3
MTURN,3
MTX2,3
MVB12A,3
MYADM,3
MYC,3
MYD88,3
MYF5,3
MYL6B,3
MYO15B,3
MYOT,3
MYOZ1,3
MZF1,3
MZT1,3
NAA10,3
NAA60,3
NAAA,3
NAB1,3
NACAP1,3
NACC1,3
NAF1,3
NAGA,3
NANOGNB,3
NAPEPLD,3
NAPRT1,3
NBPF15,3
NBPF9,3
NBR2,3
NCBP2L,3
NCK1,3
NCMAP,3
NDFIP1,3
NDP,3
NDUFA2,3
NDUFA4L2,3
NDUFA7,3
NDUFAB1,3
NDUFB10,3
NDUFB6,3
NECAB2,3
NEFH,3
NEGR1,3
NETO2,3
NEU2,3
NEUROD2,3
NFATC2IP,3
NFKBIB,3
NFKBID,3
NFKBIE,3
NFS1,3
NFU1,3
NHLH1,3
NHP2,3
NIPA2,3
NKD1,3
NKIRAS1,3
NOC2L,3
NOC4L,3
NOP16,3
NOVA1,3
NPDC1,3
NPHS2,3
NPIPB4,3
NPIPB6,3
NQO2,3
NR0B2,3
NRG4,3
NRN1,3
NRSN1,3
NSRP1,3
NSUN4,3
NSUN5P1,3
NSUN6,3
NT5C1A,3
NT5C2,3
NT5M,3
NTAN1,3
NTF6A,3
NTPCR,3
NUBP1,3
NUDCD3,3
NUDT13,3
NUDT16,3
NUDT21,3
NUDT6,3
NUMBL,3
NUPL2,3
NUTM2A,3
NXPE1,3
NXPH2,3
OARD1,3
OCIAD1,3
ODF1,3
OLFM3,3
OMD,3
ONECUT1,3
OOSP2,3
OPTC,3
OR10AD1,3
OR10G3,3
OR10V1,3
OR11H12,3
OR13A1,3
OR13C3,3
OR1D5,3
OR1E1,3
OR1I1,3
OR1L8,3
OR1M1,3
OR1Q1,3
OR2A1,3
OR2A12,3
OR2A4,3
OR2AE1,3
OR2B11,3
OR2D2,3
OR2F2,3
OR2K2,3
OR2T5,3
OR2U1P,3
OR4A47,3
OR4C11,3
OR4D9,3
OR4K1,3
OR4P4,3
OR4Q1P,3
OR51B5,3
OR51F1,3
OR51G1,3
OR51G2,3
OR52D1,3
OR52E6,3
OR52L1,3
OR52N1,3
OR52R1,3
OR5A2,3
OR5AC2,3
OR5AN1,3
OR5B12,3
OR5C1,3
OR5D18,3
OR5F1,3
OR5K1,3
OR5K3,3
OR6C2,3
OR6C6,3
OR6C70,3
OR6C74,3
OR6N2,3
OR7G2,3
OR7G3,3
OR8B3,3
OR8B4,3
OR8D1,3
OR8H3,3
OR8I2,3
OR8J3,3
OR8K5,3
OR8S1,3
ORC4,3
ORM2,3
ORMDL1,3
ORMDL3,3
OSER1,3
OSGEPL1,3
OTOL1,3
OTOR,3
OTOS,3
OVCH2,3
OXA1L,3
OXER1,3
OXSM,3
OXTR,3
P2RX4,3
P2RY12,3
PAGE2B,3
PAICS,3
PAIP1P1,3
PALM2-AKAP2,3
PANK2,3
PANX2,3
PAPD5,3
PAQR4,3
PARD6A,3
PARG,3
PARL,3
PARM1,3
PARN,3
PARP11,3
PARVA,3
PATE4,3
PAX2,3
PAX9,3
PBLD,3
PBX1,3
PBX3,3
PCBP4,3
PCDH20,3
PCED1A,3
PCGF1,3
PCNA,3
PCNP,3
PCSK9,3
PDC,3
PDCL,3
PDDC1,3
PDE6D,3
PDE7B,3
PDHA2,3
PDHB,3
PDIA2,3
PDK2,3
PDK3,3
PDLIM1,3
PDLIM5,3
PDPN,3
PDSS1,3
PDZK1,3
PDZK1IP1,3
PELI3,3
PELO,3
PEX10,3
PEX11A,3
PEX11G,3
PEX13,3
PEX2,3
PGAM5,3
PGM3,3
PGM5P2,3
PHF11,3
PHF13,3
PHKG2,3
PHOSPHO2,3
PI3,3
PI4K2B,3
PIAS1,3
PIF1,3
PIGA,3
PIGU,3
PIGV,3
PIH1D3,3
PIM3,3
PIP,3
PIP4K2A,3
PITPNB,3
PITPNM3,3
PITX3,3
PKDCC,3
PLA2G12B,3
PLA2G4C,3
PLAGL1,3
PLAGL2,3
PLD4,3
PLD6,3
PLEK2,3
PLEKHA2,3
PLEKHB1,3
PLEKHG5,3
PLEKHN1,3
PLIN5,3
PLK1S1,3
PLLP,3
PLN,3
PLSCR4,3
PMAIP1,3
PMS2P3,3
PNPO,3
PODXL2,3
POLE3,3
POLL,3
POLR1E,3
POLR2H,3
POLR3C,3
POLR3G,3
POM121C,3
POMC,3
POU1F1,3
POU2AF1,3
POU3F2,3
POU4F3,3
POU5F1,3
POU5F2,3
PPAP2A,3
PPAP2B,3
PPAPDC1A,3
PPDPF,3
PPIH,3
PPIL1,3
PPM1A,3
PPM1G,3
PPP1R11,3
PPP1R14B,3
PPP1R2P1,3
PPP1R3B,3
PPP1R42,3
PPP2R2C,3
PPP2R4,3
PPP2R5E,3
PPP4C,3
PPP6C,3
PPTC7,3
PPWD1,3
PPY2,3
PRAMEF11,3
PRAMEF14,3
PRAMEF7,3
PRDX1,3
PRDX2,3
PRG2,3
PRIM1,3
PRKAR1B,3
PRKCSH,3
PRMT1,3
PRMT7,3
PROC,3
PROCA1,3
PROK2,3
PROKR2,3
PROSER2,3
PRPF31,3
PRPS1L1,3
PRPSAP1,3
PRR16,3
PRR19,3
PRR21,3
PRR3,3
PRR7,3
PRRG2,3
PRRT3,3
PRRT4,3
PRSS22,3
PRSS27,3
PRSS3,3
PRSS33,3
PRSS42,3
PRTFDC1,3
PSAPL1,3
PSEN1,3
PSG2,3
PSKH1,3
PSMA7,3
PSMD13,3
PSMG4,3
PSORS1C1,3
PTCD2,3
PTER,3
PTGR1,3
PTGR2,3
PTH1R,3
PTPLAD2,3
PTPRVP,3
PTRH1,3
PTTG1IP,3
PXMP2,3
PYCR2,3
PYGO1,3
QPCT,3
QRFPR,3
R3HCC1,3
R3HCC1L,3
R3HDM4,3
RAB10,3
RAB11FIP2,3
RAB11FIP3,3
RAB1A,3
RAB22A,3
RAB24,3
RAB28,3
RAB2B,3
RAB33A,3
RAB3D,3
RAB41,3
RAB42,3
RAB4A,3
RAB5B,3
RAB8A,3
RAB8B,3
RABL6,3
RAC2,3
RAD23A,3
RAD51D,3
RAET1G,3
RAET1K,3
RALA,3
RANGRF,3
RANP1,3
RARRES1,3
RASA4CP,3
RASGEF1A,3
RASL11A,3
RASL11B,3
RBBP7,3
RBBP8NL,3
RBCK1,3
RBM17,3
RBM48,3
RBM4B,3
RBMX2,3
RCAN1,3
RCE1,3
RCSD1,3
RD3,3
RDH16,3
REEP1,3
REEP4,3
REG3A,3
RELA,3
RERG,3
RETNLB,3
REXO1,3
REXO2,3
RFESD,3
RFFL,3
RFPL3,3
RFT1,3
RFTN1,3
RFX2,3
RGMB,3
RGN,3
RGPD1,3
RGPD2,3
RGPD8,3
RGS11,3
RGS13,3
RGS17,3
RGS2,3
RGS21,3
RGS5,3
RGS7BP,3
RHAG,3
RHBDD1,3
RHBDL3,3
RHD,3
RHEBL1,3
RHOXF2B,3
RIPPLY3,3
RLN1,3
RMDN1,3
RMND5A,3
RN7SL319P,3
RNASE11,3
RNASE3,3
RNASEH2B,3
RNASET2,3
RNF126P1,3
RNF167,3
RNF175,3
RNF185,3
RNF19B,3
RNF212,3
RNF24,3
RNF7,3
RNFT2,3
RNPEPL1,3
ROM1,3
RORA,3
RP11-113D6.10,3
RP11-326G21.1,3
RP11-402J6.3,3
RP11-423H2.1,3
RP11-458D21.1,3
RP11-472M19.2,3
RP11-535M15.2,3
RP11-553A10.1,3
RP11-554J4.1,3
RP11-723O4.2,3
RP9,3
RPAIN,3
RPAP3,3
RPL10L,3
RPL12P38,3
RPL13AP3,3
RPL18,3
RPL26,3
RPL32,3
RPL35,3
RPL37A,3
RPL41,3
RPL7,3
RPP38,3
RPP40,3
RPRM,3
RPS10-NUDT3,3
RPS12,3
RPS15A,3
RPS20,3
RPS27L,3
RPS29,3
RPS6KL1,3
RPS8,3
RPS9,3
RRM2B,3
RRP7A,3
RRP8,3
RRS1,3
RSC1A1,3
RSKR,3
RSPH3,3
RSPO1,3
RSPRY1,3
RTBDN,3
RXFP2,3
S100A6,3
S1PR1,3
SAA3P,3
SAMD4B,3
SAMD7,3
SAMD8,3
SARNP,3
SAV1,3
SCAMP2,3
SCAND1,3
SCARF1,3
SCARNA12,3
SCGB2A1,3
SCGB2B2,3
SCGN,3
SCLY,3
SCN1B,3
SCN4B,3
SCRN3,3
SDCBP2,3
SDF4,3
SDR42E1,3
SEC22A,3
SEC62,3
SECTM1,3
SELE,3
SELPLG,3
SEMA6B,3
SENP3,3
SEPHS2,3
SEPT10,3
SEPT7P2,3
SERGEF,3
SERHL,3
SERPINB13,3
SERPINB6,3
SERPINB7,3
SERPINB8,3
SERPINE3,3
SERTAD1,3
SERTAD4,3
SESTD1,3
SET,3
SETD9,3
SETDB2,3
SF3B14,3
SFRP2,3
SFTPC,3
SFXN2,3
SGTB,3
SH2B2,3
SH2D5,3
SH3D21,3
SH3GL1,3
SH3GLB1,3
SH3RF2,3
SHF,3
SHROOM1,3
SIGLEC15,3
SIGLEC16,3
SIL1,3
SIM2,3
SIRPB2,3
SIRPD,3
SIRT3,3
SIX1,3
SLA2,3
SLC10A4,3
SLC10A7,3
SLC11A2,3
SLC14A1,3
SLC15A3,3
SLC16A4,3
SLC17A9,3
SLC19A2,3
SLC1A2,3
SLC22A17,3
SLC22A24,3
SLC22A8,3
SLC23A1,3
SLC24A2,3
SLC25A10,3
SLC25A22,3
SLC25A38,3
SLC25A4,3
SLC25A52,3
SLC26A2,3
SLC27A3,3
SLC2A2,3
SLC2A7,3
SLC30A3,3
SLC30A6,3
SLC34A3,3
SLC35B1,3
SLC35B4,3
SLC35C1,3
SLC35D1,3
SLC35E2B,3
SLC35E3,3
SLC35F2,3
SLC35F4,3
SLC35G1,3
SLC36A3,3
SLC39A1,3
SLC47A2,3
SLC50A1,3
SLC51A,3
SLC52A1,3
SLC52A2,3
SLC5A1,3
SLC6A7,3
SLC7A11,3
SLC7A4,3
SLC9A3R1,3
SLFN12,3
SMAD7,3
SMAGP,3
SMAP2,3
SMARCE1,3
SMCP,3
SMIM10,3
SMIM12,3
SMIM14,3
SMIM19,3
SMIM3,3
SMOC1,3
SMR3B,3
SMU1,3
SNAI1,3
SNHG14,3
SNIP1,3
SNN,3
SNORD115-29,3
SNORD5,3
SNRNP35,3
SNRPA1,3
SNTA1,3
SNUPN,3
SNX11,3
SNX18,3
SNX2,3
SNX30,3
SNX5,3
SNX8,3
SNX9,3
SOCS5,3
SOD1,3
SOX1,3
SOX15,3
SOX2,3
SOX30,3
SPANXN5,3
SPATA1,3
SPATA24,3
SPATA31A3,3
SPATA32,3
SPATA7,3
SPATA9,3
SPDYC,3
SPESP1,3
SPIC,3
SPIN2B,3
SPIN3,3
SPIN4,3
SPINK13,3
SPIRE1,3
SPN,3
SPNS2,3
SPNS3,3
SPON1,3
SPON2,3
SPPL2A,3
SPPL2B,3
SPRR1B,3
SPRR2A,3
SPRR2E,3
SPRR2F,3
SPRYD7,3
SPSB1,3
SPSB3,3
SPSB4,3
SRA1,3
SRFBP1,3
SRMS,3
SRP54,3
SRSF3,3
SRSF4,3
SS18L1,3
SSBP3,3
SSBP4,3
SSR1,3
SSR3,3
SSR4,3
SSTR2,3
SSX4,3
SSX5,3
ST7L,3
ST8SIA5,3
STAC3,3
STAG3L3,3
STAMBP,3
STEAP4,3
STK11,3
STK17A,3
STK24,3
STPG2,3
STRADB,3
STRIP2,3
STX10,3
STX19,3
STXBP6,3
STYX,3
STYXL1,3
SUFU,3
SUGT1P3,3
SULT2A1,3
SULT2B1,3
SUMO2,3
SUN3,3
SUPT3H,3
SUPV3L1,3
SURF2,3
SURF6,3
SUSD1,3
SVOPL,3
SYNC,3
SYNDIG1,3
SYNE4,3
SYPL1,3
SYT12,3
TAC1,3
TACC3,3
TACR3,3
TAF12,3
TAF1B,3
TAF6L,3
TAGAP,3
TAGLN,3
TAMM41,3
TANK,3
TAPBP,3
TAPBPL,3
TARM1,3
TAS1R3,3
TAS2R13,3
TAS2R42,3
TAS2R43,3
TAS2R60,3
TATDN1,3
TBC1D10C,3
TBC1D14,3
TBC1D7,3
TBX21,3
TBX6,3
TBXA2R,3
TCEA3,3
TCEAL6,3
TCEANC2,3
TCEB2,3
TCF21,3
TCIRG1,3
TCL1B,3
TCN2,3
TCP10L,3
TCP10L2,3
TCP11L1,3
TCTE3,3
TDP1,3
TECTB,3
TEKT2,3
TEPP,3
TEX261,3
TEX28P1,3
TEX30,3
TEX33,3
TFEB,3
TFF2,3
TGDS,3
TGFA,3
TGFB1I1,3
TGFB2,3
TGIF1,3
TGIF2LX,3
TGOLN2,3
THAP10,3
THAP7,3
THEMIS2,3
THOC6,3
THOC7,3
THTPA,3
THUMPD1,3
THUMPD3,3
TIGD3,3
TIGD4,3
TIMM22,3
TIMP1,3
TIMP2,3
TINAGL1,3
TIRAP,3
TK1,3
TLCD1,3
TLDC2,3
TLR6,3
TM2D1,3
TM4SF19,3
TMBIM1,3
TMBIM4,3
TMED4,3
TMED7-TICAM2,3
TMEM100,3
TMEM101,3
TMEM106A,3
TMEM128,3
TMEM139,3
TMEM164,3
TMEM171,3
TMEM174,3
TMEM176B,3
TMEM178A,3
TMEM179,3
TMEM184B,3
TMEM187,3
TMEM196,3
TMEM201,3
TMEM206,3
TMEM207,3
TMEM212,3
TMEM216,3
TMEM229A,3
TMEM232,3
TMEM235,3
TMEM25,3
TMEM254,3
TMEM30A,3
TMEM31,3
TMEM41A,3
TMEM43,3
TMEM44,3
TMEM45B,3
TMEM50A,3
TMEM50B,3
TMEM65,3
TMEM82,3
TMEM89,3
TMEM9,3
TMEM98,3
TMEM99,3
TMLHE,3
TMPRSS11B,3
TMPRSS2,3
TMX4,3
TNFAIP2,3
TNFRSF10A,3
TNFRSF10C,3
TNFRSF17,3
TNFRSF1A,3
TNFSF12,3
TNFSF12-TNFSF13,3
TNFSF13B,3
TNFSF15,3
TNFSF18,3
TOE1,3
TOM1L2,3
TOMM70A,3
TP53INP2,3
TP73,3
TPBG,3
TPCN2,3
TPGS2,3
TPK1,3
TPMT,3
TPPP3,3
TPRA1,3
TPSG1,3
TPST2,3
TPT1,3
TRA2A,3
TRAC,3
TRAF4,3
TRAPPC12,3
TRAPPC2L,3
TRAPPC3L,3
TRAV1-1,3
TRAV10,3
TRAV12-2,3
TRAV16,3
TRAV23DV6,3
TRAV26-1,3
TRAV39,3
TRAV40,3
TRAV41,3
TRAV6,3
TRBV10-2,3
TRBV19,3
TRBV5-1,3
TRBV6-6,3
TRBV7-3,3
TRBV7-4,3
TRDMT1,3
TREM2,3
TREML2,3
TREML4,3
TRGC2,3
TRGV2,3
TRIAP1,3
TRIM11,3
TRIM16,3
TRIM16L,3
TRIM22,3
TRIM3,3
TRIM43,3
TRIM47,3
TRIM52,3
TRIM62,3
TRIM65,3
TRIM7,3
TRIM72,3
TRIM74,3
TRIP13,3
TRMT112,3
TRMT13,3
TRPV1,3
TSACC,3
TSEN34,3
TSGA10IP,3
TSKS,3
TSPAN18,3
TSPAN32,3
TSPAN5,3
TSPAN6,3
TSPAN7,3
TSPAN9,3
TSR2,3
TSSC2,3
TSSK2,3
TSSK3,3
TTC19,3
TTC22,3
TTC26,3
TTC28-AS1,3
TTC31,3
TTC32,3
TTC5,3
TTLL3,3
TTLL8,3
TTN-AS1,3
TUBA3FP,3
TUBA8,3
TUBB2B,3
TUBB6,3
TUBG2,3
TUSC3,3
TUSC5,3
TWISTNB,3
TXLNA,3
TXN2,3
TXNDC8,3
TXNRD2,3
TYMP,3
U2AF1,3
UAP1L1,3
UBA52,3
UBE2E3,3
UBE2F,3
UBE2G1,3
UBE2I,3
UBE2J1,3
UBE2J2,3
UBE2L6,3
UBE2N,3
UBE2NL,3
UBE2QL1,3
UBE2R2,3
UBE3D,3
UBLCP1,3
UBTD2,3
UBXN1,3
UBXN4,3
UCKL1,3
UFSP1,3
UFSP2,3
UGT1A10,3
UGT1A4,3
UGT2A1,3
UGT2A3,3
UNC5A,3
UNCX,3
UPF3A,3
UPK1B,3
UPK3A,3
UQCR10,3
UQCRB,3
UQCRC1,3
UQCRFS1,3
UROS,3
USP10,3
USP3,3
UTP23,3
UTP3,3
VAMP1,3
VAMP2,3
VAMP4,3
VCPKMT,3
VDR,3
VEGFC,3
VGF,3
VMA21,3
VPS25,3
VPS36,3
VPS9D1,3
VTCN1,3
WDFY1,3
WDR12,3
WDR48,3
WDR54,3
WDR5B,3
WDR70,3
WDR83,3
WDR83OS,3
WDR86,3
WDR88,3
WDYHV1,3
WFDC2,3
WFDC6,3
WFIKKN1,3
WHAMMP3,3
WIPF3,3
WNT1,3
WNT4,3
WNT8A,3
WNT8B,3
WRAP73,3
